DATE,T,Po,P,Pa,U
2015-01-09,35.4,731.9,749.2,-0.8,45
2015-01-09,36.4,732.7,750,-1.2,41
2015-01-09,34.4,733.9,751.3,-0.1,50
2015-01-10,22.6,740.5,758.8,0,83
2015-01-10,32.2,742.5,760.2,0.4,45
2015-01-10,35.2,740.7,758.2,-1.8,33
2015-01-10,33.6,740.1,757.7,-0.6,33
2015-01-10,25,742.1,760.3,1.6,71
2015-01-10,27,740.7,758.7,0.6,59
2015-01-10,25,740.7,758.8,0,73
2015-01-11,17.2,743.9,762.6,0,94
2015-01-11,28.8,744.8,762.8,-1,51
2015-01-11,30.4,742.8,760.6,-2,46
2015-01-11,28,742.3,760.3,-0.5,63
2015-01-11,18.8,745.8,764.4,1.9,87
2015-01-11,18.2,743.9,762.5,0,92
2015-01-11,22.8,743.1,761.4,0.8,79
2015-01-11,18.2,744,762.6,0.9,98
2015-01-12,15.8,742.9,761.7,-0.3,94
2015-01-12,14.4,742.9,761.8,0,98
2015-01-12,16.2,744.1,762.9,1.2,100
2015-01-12,24.2,743.8,762.1,-0.3,65
2015-01-12,26,742.2,760.3,-1.6,51
2015-01-12,22.6,741.4,759.7,-0.8,71
2015-01-12,18.4,742.1,760.7,0.7,88
2015-01-12,16.8,742.1,760.8,0,96
2015-01-13,15.6,742.7,761.5,-0.4,69
2015-01-13,12.2,743.1,762.1,0.4,86
2015-01-13,11.8,743.6,762.6,0.5,92
2015-01-13,18,743.1,761.7,-2.5,55
2015-01-13,7.2,745.4,764.8,1.2,100
2015-01-13,7.4,744.2,763.6,-0.2,97
2015-01-13,7.8,744.4,763.7,-1.3,94
2015-01-13,14.2,745.6,764.5,0.2,72
2015-01-14,9,745.4,764.7,0.3,97
2015-01-14,11.8,745.1,764.2,1.1,85
2015-01-14,12,743.3,762.3,-0.3,91
2015-01-14,12.2,741.9,760.9,-1.4,91
2015-01-14,12,743.3,762.3,1.4,91
2015-01-14,14.2,744.4,763.3,1.1,76
2015-01-14,14.4,743.3,762.2,-1.1,74
2015-01-14,13.8,744,762.9,0.7,83
2015-01-15,9,745.6,764.9,0.2,97
2015-01-15,7,744.8,764.2,-0.8,100
2015-01-15,7.6,746.3,765.7,1.5,94
2015-01-15,13.6,747,766,0.7,77
2015-01-15,18.4,745.5,764.2,-1.5,56
2015-01-15,17.8,744.5,763.2,-1,64
2015-01-15,13,745.3,764.3,0.8,88
2015-01-15,11.8,745.4,764.5,0.1,91
2015-01-16,9.2,746.1,765.4,1.5,100
2015-01-16,12.6,745.7,764.8,1.1,88
2015-01-16,18,744.6,763.3,-0.4,64
2015-01-16,20,745,763.5,-1.7,49
2015-01-16,11,745.6,764.8,-0.1,92
2015-01-16,9,744.6,763.9,-0.4,100
2015-01-16,9.4,745,764.3,-0.4,100
2015-01-16,14.2,746.7,765.7,0.6,76
2015-01-17,13.4,745.5,764.5,0.9,84
2015-01-17,9.8,745.9,765.1,1.2,100
2015-01-17,15,746.7,765.6,0.8,79
2015-01-17,20.4,744.9,763.4,-1.8,55
2015-01-17,19.6,744.6,763.2,-0.3,62
2015-01-17,11,746.2,765.4,0.7,90
2015-01-17,10.2,745.2,764.4,-0.4,95
2015-01-17,9.8,744.7,763.9,-0.5,95
2015-01-18,9.4,745.5,764.8,-0.7,95
2015-01-18,7.8,745.3,764.7,0.4,97
2015-01-18,15.4,746,764.9,0.7,69
2015-01-18,21.4,744.6,763,-1.4,48
2015-01-18,19.4,744,762.6,-0.6,52
2015-01-18,12.2,745,764.1,1,83
2015-01-18,8,744.9,764.2,-0.6,94
2015-01-18,10,745.3,764.5,0.3,95
2015-01-19,13.6,749.3,768.4,3.1,77
2015-01-19,11,745.1,764.2,-0.2,97
2015-01-19,10.2,744.7,763.9,-0.4,97
2015-01-19,12.2,745.8,764.9,0.3,93
2015-01-19,14.2,745.5,764.4,1.1,89
2015-01-19,19,744.4,763,0.3,63
2015-01-19,20.4,744.1,762.6,-2.5,42
2015-01-19,10.2,746.2,765.4,1.5,97
2015-01-20,12,746.9,766,0.5,83
2015-01-20,13.4,746.4,765.4,1.7,80
2015-01-20,15.2,744.7,763.6,-0.5,77
2015-01-20,17.8,745.2,763.9,-2.1,64
2015-01-20,13.8,747.3,766.3,0.8,73
2015-01-20,12,746.5,765.6,1.4,88
2015-01-20,11.4,745.1,764.2,-0.2,97
2015-01-20,10.2,745.3,764.5,-0.5,100
2015-01-21,8,743.7,763,-3,94
2015-01-21,11.6,746.7,765.8,-0.2,85
2015-01-21,10.6,747.5,766.7,1.3,88
2015-01-21,13.8,748.5,767.5,1,75
2015-01-21,17,746.4,765.2,-2.1,63
2015-01-21,16.4,746,764.8,-0.4,66
2015-01-21,13.6,747.1,766.1,1.1,77
2015-01-21,12.2,746.9,766,-0.2,91
2015-01-22,13,745.8,764.8,-1.6,97
2015-01-22,12.8,746.9,766,0.6,97
2015-01-22,12.8,746.3,765.4,1.3,96
2015-01-22,13.2,745,764,-0.8,97
2015-01-22,12,746.6,765.7,-0.3,91
2015-01-22,12.2,747.2,766.3,1.2,93
2015-01-22,12,746,765.1,-0.6,93
2015-01-22,12.6,747.4,766.5,0.2,97
2015-01-23,12.2,745.6,764.7,-0.9,97
2015-01-23,12.4,746.5,765.6,-0.4,96
2015-01-23,12.2,746.9,766,1.3,97
2015-01-23,16.4,747.2,766,0.3,82
2015-01-23,17,744.9,763.6,-1.3,80
2015-01-23,15.2,745.9,764.8,1,89
2015-01-23,13.6,746.1,765.1,0.2,93
2015-01-23,19,746.2,764.8,-1,70
2015-01-24,13.8,745.9,764.9,-0.4,84
2015-01-24,12.2,745.7,764.8,-0.4,100
2015-01-24,11.2,745.4,764.5,-0.3,100
2015-01-24,11.4,746.8,766,1.4,97
2015-01-24,10,747.6,766.9,0.8,87
2015-01-24,16.4,746.3,765.1,-1.7,74
2015-01-24,12.2,746.6,765.7,0.7,91
2015-01-24,10.4,746.7,765.9,0.1,95
2015-01-25,13.6,747.9,766.9,0.8,73
2015-01-25,17.6,745.9,764.6,-2,58
2015-01-25,15.8,745.6,764.4,-0.3,65
2015-01-25,10,746.2,765.4,-0.3,100
2015-01-25,13,746.6,765.6,0.2,88
2015-01-25,10.6,746.5,765.7,-0.2,97
2015-01-25,13,746.4,765.4,0.8,86
2015-01-25,9.6,747.1,766.4,0.9,92
2015-01-26,12.4,746.3,765.4,-0.3,93
2015-01-26,13,746.3,765.3,0.4,93
2015-01-26,12.4,745.8,764.9,-0.5,96
2015-01-26,12.6,746.8,765.9,1,97
2015-01-26,13.4,747.4,766.4,0.6,96
2015-01-26,15.8,745.8,764.6,-1.6,85
2015-01-26,16,745,763.8,-0.8,81
2015-01-26,14.6,745.9,764.8,0.9,85
2015-01-27,15.6,0,0,0,69
2015-01-27,18,0,0,0,57
2015-01-27,16.4,744.8,763.6,0,66
2015-01-27,13.2,745.4,764.4,0.6,80
2015-01-27,11.2,745.9,765,0.5,88
2015-01-27,11.2,746.2,765.4,1.2,95
2015-01-27,11.4,745,764.1,-0.4,95
2015-01-27,12,745.4,764.5,-0.9,95
2015-01-28,13.2,746.1,765.1,0.6,62
2015-01-28,9.8,745.5,764.7,-0.4,95
2015-01-28,9.2,744.4,763.6,-1.1,95
2015-01-28,6.2,745.6,765.1,1.3,100
2015-01-28,10.8,744.3,763.4,1,82
2015-01-28,14.6,744.8,763.7,1.3,78
2015-01-28,17.8,743.5,762.1,-2.6,41
2015-01-28,9,745.5,764.8,1.1,87
2015-01-29,8.4,746.8,766.2,0.8,89
2015-01-29,18.4,745.7,764.4,-0.8,36
2015-01-29,0,0,763.8,0,0
2015-01-29,7,745.1,764.5,0,100
2015-01-29,11.6,746,765.1,1,76
2015-01-29,15.4,745.6,764.5,0.2,67
2015-01-29,16.6,745,763.8,-0.7,39
2015-01-29,6.6,745.4,764.9,0,94
2015-01-30,7.6,746.7,766.1,0,92
2015-01-30,12.8,746.2,765.2,0.5,64
2015-01-30,11,745.9,765.1,-0.3,76
2015-01-30,8.2,747.2,766.6,0.5,86
2015-01-30,8,746.6,766,0,92
2015-01-30,16,747.9,766.8,0.7,50
2015-01-30,17.4,745.7,764.4,-0.5,42
2015-01-30,19,746.2,764.8,-1.7,32
2015-01-31,9.8,745.3,764.5,-0.6,80
2015-01-31,10.8,745.1,764.3,1,88
2015-01-31,13.2,744.1,763.1,0.5,75
2015-01-31,19.6,743.6,762.1,-0.2,40
2015-01-31,21,743.8,762.2,-2,29
2015-01-31,17.4,745.8,764.5,0.3,39
2015-01-31,9.4,745.5,764.8,0.9,77
2015-01-31,9,744.6,763.9,-0.7,82
2015-02-01,14.4,744.7,763.6,0.5,97
2015-02-01,15,744,762.8,-2.2,100
2015-02-01,15.6,746.2,765.1,0.5,98
2015-02-01,14.8,745.7,764.6,1.6,98
2015-02-01,14,744.1,763,-0.4,93
2015-02-01,13.4,744.5,763.5,-0.6,88
2015-02-01,14.6,744.7,763.6,0,96
2015-02-01,15,744.2,763.1,0.2,97
2015-02-02,16.6,744.1,762.8,-0.5,76
2015-02-02,17.8,744.6,763.3,1.1,77
2015-02-02,20.4,743.5,762,-0.5,63
2015-02-02,14,745.1,764,1.2,78
2015-02-02,19.4,746.2,764.8,1.1,62
2015-02-02,11.8,743.9,763,0,91
2015-02-02,12.4,743.9,762.9,-0.7,91
2015-02-02,23,744,762.3,-2.2,47
2015-02-03,16.6,739,757.6,0,98
2015-02-03,15.8,741.3,760,2.3,100
2015-02-03,17.2,739.4,758,-0.7,98
2015-02-03,21.6,740,758.3,-1.4,76
2015-02-03,20.2,739.4,757.8,-0.6,81
2015-02-03,16.4,741.7,760.4,2.3,96
2015-02-03,18.4,741.4,760,0.1,94
2015-02-03,15.6,742.4,761.2,0.7,96
2015-02-04,22.6,736.4,754.6,-0.8,76
2015-02-04,24.6,737.4,755.5,1,64
2015-02-04,31.4,737.5,755.2,0.1,43
2015-02-04,34.4,735.4,752.8,-2.1,39
2015-02-04,33.4,733.8,751.3,-1.6,43
2015-02-04,28.8,734,751.7,0.2,62
2015-02-04,26,736,753.9,2,58
2015-02-04,24.6,737.2,755.3,-0.4,76
2015-02-05,36.6,735.6,752.9,-1.1,30
2015-02-05,25.4,737.4,755.4,0.5,60
2015-02-05,29.8,736.9,754.6,1.3,46
2015-02-05,37.4,736.7,754,-1.4,33
2015-02-05,35,738.1,755.6,0.1,37
2015-02-05,28.4,738,755.9,0.9,57
2015-02-05,25,737.1,755.1,1.2,64
2015-02-05,26.6,735.9,753.8,-0.7,71
2015-02-06,28.6,737.2,755,3.8,60
2015-02-06,36.4,733.4,750.7,-1.1,36
2015-02-06,39.2,734.5,751.6,0,24
2015-02-06,37.4,735.7,753,0.3,31
2015-02-06,29.8,735.4,753.1,0.3,56
2015-02-06,27.6,735.1,752.9,0.6,53
2015-02-06,29.2,734.5,752.2,-0.8,48
2015-02-06,26,734.7,752.6,-2.5,69
2015-02-07,28.6,734.3,752,0.7,67
2015-02-07,30.8,735.2,752.8,0.9,62
2015-02-07,35.4,734.6,752,-0.6,52
2015-02-07,37.4,733.2,750.4,-1.4,46
2015-02-07,38.4,731.6,748.7,-1.6,38
2015-02-07,35.2,732.3,749.6,0.7,54
2015-02-07,33,733.5,751,1.2,55
2015-02-07,29.2,733.6,751.3,-1.1,66
2015-02-08,29,735.3,753.1,0.5,80
2015-02-08,26.4,734.9,752.8,0,89
2015-02-08,25.8,734.9,752.8,-0.5,86
2015-02-08,30.2,734.8,752.5,0.8,76
2015-02-08,33.4,734.9,752.4,-1.4,60
2015-02-08,31.2,736.3,753.9,0.5,71
2015-02-08,31.2,734,751.6,-0.9,67
2015-02-08,28.8,735.8,753.6,0.9,78
2015-02-09,29.6,733.3,751,-0.2,67
2015-02-09,30.6,734.5,752.1,1.1,58
2015-02-09,28.4,733.4,751.1,0.1,64
2015-02-09,29,734.4,752.1,1,64
2015-02-09,33.8,734.4,751.8,0,47
2015-02-09,36,733.4,750.7,-1,42
2015-02-09,35.2,732.5,749.8,-0.9,48
2015-02-09,32.2,733.4,750.9,0.9,55
2015-02-10,21.6,740.8,759.1,0.7,89
2015-02-10,0,0,757.3,0,0
2015-02-10,27.4,739.4,757.3,0.4,63
2015-02-10,23.8,740.1,758.3,-0.6,80
2015-02-10,33.6,739,756.6,-1.4,37
2015-02-10,34.8,740.4,757.9,-1.6,32
2015-02-10,32.4,742,759.7,0.3,49
2015-02-10,25,741.7,759.8,0.9,74
2015-02-11,19,743.9,762.5,-0.1,91
2015-02-11,18.2,743.9,762.5,0,92
2015-02-11,19.4,745.7,764.3,1.8,96
2015-02-11,28.4,745.1,763.1,-0.6,61
2015-02-11,31.2,742.5,760.3,-2.6,47
2015-02-11,27.6,742.2,760.2,-0.3,63
2015-02-11,22.6,743.3,761.6,1.1,83
2015-02-11,20.6,743.4,761.9,0.1,87
2015-02-12,24.6,742.7,760.9,-1.6,45
2015-02-12,14.8,743.8,762.7,2.1,91
2015-02-12,22.6,744.3,762.7,0.5,54
2015-02-12,21.8,742.5,760.9,-0.2,66
2015-02-12,16.2,743.8,762.6,1.3,85
2015-02-12,14.6,741.7,760.5,-0.4,98
2015-02-12,15.2,744.5,763.3,0.7,85
2015-02-12,15.8,742.1,760.8,0,96
2015-02-13,16.6,740.5,759.2,0.8,70
2015-02-13,14,741.1,759.9,0.6,84
2015-02-13,25.2,741,759.1,-1.5,29
2015-02-13,22,742.5,760.9,0.6,46
2015-02-13,24.2,739.7,757.9,-1.3,38
2015-02-13,10.6,741.4,760.5,-0.5,95
2015-02-13,11.8,741.9,760.9,-0.8,95
2015-02-13,12.2,741.9,760.9,0.5,81
2015-02-14,16.6,737.2,755.8,-1.8,84
2015-02-14,26,737.8,755.8,0.2,46
2015-02-14,19,739,757.5,1.2,75
2015-02-14,25.4,739.6,757.7,-0.4,39
2015-02-14,13.6,740,758.8,0.9,93
2015-02-14,11.6,739.1,758,-0.8,92
2015-02-14,12.8,739.9,758.8,-1.2,88
2015-02-14,27.8,737.6,755.5,-2,40
2015-02-15,14.2,739.7,758.5,2.5,90
2015-02-15,13.4,741.7,760.6,2.1,96
2015-02-15,22.6,742,760.3,0.3,62
2015-02-15,26.4,740.2,758.2,-1.8,44
2015-02-15,24.4,739.8,757.9,-0.4,55
2015-02-15,18.6,741.6,760.1,1.8,81
2015-02-15,16.4,742.1,760.8,0.5,90
2015-02-15,12.8,739.6,758.5,-0.1,93
2015-02-16,16.2,741.5,760.2,-0.4,91
2015-02-16,16.8,741.9,760.6,-0.2,90
2015-02-16,16.8,743.3,762,1.8,88
2015-02-16,26,741,759.1,-2.7,57
2015-02-16,24.4,743.7,761.9,0.4,63
2015-02-16,21.2,741.6,760,1.4,77
2015-02-16,19.2,742.2,760.7,0.6,83
2015-02-16,24,740.2,758.4,-0.8,75
2015-02-17,18,741.4,760,-0.8,84
2015-02-17,20.6,740.3,758.7,1.3,82
2015-02-17,25.4,739,757.1,-1.5,67
2015-02-17,18.2,740.9,759.5,0.6,92
2015-02-17,23.8,742.4,760.6,0.5,66
2015-02-17,17.6,741.9,760.5,1.2,88
2015-02-17,17,740.7,759.3,-0.7,88
2015-02-17,26.4,740.5,758.5,-1.9,60
2015-02-18,16,740,758.7,-0.4,96
2015-02-18,15.8,741.6,760.3,1.6,96
2015-02-18,25.4,742,760.1,0.4,59
2015-02-18,28.8,739.7,757.6,-2.3,50
2015-02-18,26.4,738.6,756.6,-1.1,58
2015-02-18,21,739.7,758,1.1,80
2015-02-18,18.6,741,759.5,1.3,90
2015-02-18,16.8,740.4,759,-0.5,96
2015-02-19,24,741.2,759.4,1.6,80
2015-02-19,18.4,740.3,758.8,-0.7,96
2015-02-19,17,740.7,759.3,0.4,96
2015-02-19,19.4,741.4,759.9,0.7,88
2015-02-19,26.4,742.1,760.2,0.7,63
2015-02-19,26.2,739.6,757.6,-0.4,68
2015-02-19,21.4,741.1,759.5,-0.1,93
2015-02-19,28.8,740,757.9,-2.1,58
2015-02-20,19.4,740.3,758.8,-0.7,91
2015-02-20,28.8,741.7,759.6,-1.2,49
2015-02-20,20.4,741,759.4,-0.1,91
2015-02-20,22.4,742.3,760.6,1.3,74
2015-02-20,20.4,742.9,761.4,0.6,81
2015-02-20,20.2,742.1,760.6,1.8,84
2015-02-20,26.6,741,759,-0.7,57
2015-02-20,26.6,742.9,761,0.8,65
2015-02-21,18,743.3,761.9,0.4,88
2015-02-21,16.4,742.7,761.4,-0.6,91
2015-02-21,17.6,743.5,762.2,0.8,84
2015-02-21,25.6,743.6,761.8,0.1,47
2015-02-21,28.2,741.7,759.7,-1.9,51
2015-02-21,26,741.1,759.2,-0.6,57
2015-02-21,22.2,742,760.3,0.9,73
2015-02-21,20.2,742.3,760.8,0.3,80
2015-02-22,17.6,741.4,760,0.2,82
2015-02-22,17.8,742.4,761,1,80
2015-02-22,25,743,761.2,0.6,46
2015-02-22,27.8,741.1,759.1,-1.9,41
2015-02-22,26.4,740.5,758.5,-0.6,54
2015-02-22,0,0,758.8,0,0
2015-02-22,21.4,742.7,761.1,0,81
2015-02-22,18.8,741.2,759.7,-1.1,87
2015-02-23,18,744,762.6,1.4,94
2015-02-23,18.4,741.8,760.4,0.1,92
2015-02-23,18,742.6,761.2,0.4,92
2015-02-23,21.6,741.7,760.1,0.5,79
2015-02-23,28,741.7,759.7,-2.6,57
2015-02-23,27.4,741.2,759.2,-0.5,57
2015-02-23,19.4,742.2,760.7,-0.5,87
2015-02-23,24.4,744.3,762.6,0.3,68
2015-02-24,15.8,740.1,758.8,-1,98
2015-02-24,21.6,739,757.3,0.1,86
2015-02-24,23.2,738.9,757.1,0.2,80
2015-02-24,28.6,738.7,756.6,-1.1,58
2015-02-24,28.4,739.8,757.7,-2.1,59
2015-02-24,26,741.9,760,0.4,63
2015-02-24,17,741.1,759.7,-0.7,96
2015-02-24,17,741.5,760.2,1.4,96
2015-02-25,21,739.6,757.9,1.9,84
2015-02-25,25,739.8,757.9,0.2,70
2015-02-25,28,737.3,755.2,-2.5,58
2015-02-25,26.8,737.1,755,-0.2,68
2015-02-25,21.6,738,756.3,-1,84
2015-02-25,21,737.7,756,-0.3,79
2015-02-25,24.4,738.2,756.3,1.1,72
2015-02-25,20.8,738.4,756.7,0.2,44
2015-02-26,18.4,738.3,756.8,-0.1,57
2015-02-26,17,738.1,756.7,-0.2,64
2015-02-26,16.2,739,757.6,0.9,68
2015-02-26,24.4,740,758.1,1,30
2015-02-26,26.4,738.1,756.1,-1.9,24
2015-02-26,24.6,737.8,755.9,-0.3,25
2015-02-26,18.2,739.3,757.8,1.5,50
2015-02-26,17.6,740.1,758.7,0.8,45
2015-02-27,12.8,739.9,758.8,0.2,70
2015-02-27,13.6,741.7,760.6,1.8,73
2015-02-27,15.8,739.7,758.4,-0.4,54
2015-02-27,23,742.2,760.5,0.5,32
2015-02-27,25.8,740.7,758.8,-1.5,29
2015-02-27,25,739.8,757.9,-0.9,34
2015-02-27,19.8,741.5,760,1.7,51
2015-02-27,17.4,742.4,761,0.9,62
2015-02-28,20.6,740.5,758.9,-0.5,68
2015-02-28,26,740.4,758.5,-0.6,32
2015-02-28,28.8,741,758.9,-2.4,28
2015-02-28,21.2,741,759.4,0.6,60
2015-02-28,15.6,743.1,761.9,1.4,69
2015-02-28,13.8,741.7,760.6,-0.4,75
2015-02-28,16,742.1,760.8,-0.3,69
2015-02-28,24,743.4,761.7,0.3,37
2015-03-01,14.6,744.7,763.6,0.8,96
2015-03-01,14.2,745.2,764.1,0.5,97
2015-03-01,16.8,744.3,763,-1.4,84
2015-03-01,16,745.7,764.5,3.9,91
2015-03-01,14.4,741.8,760.6,-1.7,97
2015-03-01,14.6,743.5,762.4,-0.6,96
2015-03-01,14.6,744.1,763,-0.6,98
2015-03-01,16,743.9,762.7,-0.4,91
2015-03-02,15.8,744.2,763,0.1,77
2015-03-02,20.4,746.7,765.3,0.6,61
2015-03-02,15,746.1,765,2,79
2015-03-02,15.2,747.7,766.6,1.1,85
2015-03-02,14.6,744.1,763,-0.1,78
2015-03-02,14.6,748.5,767.5,0.8,91
2015-03-02,22.4,746.1,764.5,-0.6,55
2015-03-02,18.6,746.6,765.3,0.5,71
2015-03-03,16.8,743.5,762.2,0.4,84
2015-03-03,14.6,743.1,762,2,100
2015-03-03,13.6,741.1,760,-0.6,100
2015-03-03,14.6,741.7,760.5,-0.7,98
2015-03-03,20.6,740.7,759.1,-0.9,61
2015-03-03,16,740.8,759.5,0.1,85
2015-03-03,13.2,741.8,760.7,1,97
2015-03-03,20.6,741.6,760,-1.9,65
2015-03-04,26.6,736.7,754.6,1.4,61
2015-03-04,24.4,734.4,752.4,-0.9,80
2015-03-04,28.8,734.9,752.7,-0.2,63
2015-03-04,20.8,735.3,753.6,0.8,92
2015-03-04,29.6,735.1,752.8,-1.6,61
2015-03-04,25.6,735.3,753.3,0.4,79
2015-03-04,0,0,753.2,0,0
2015-03-04,20.4,734.5,752.8,0,89
2015-03-05,37.8,737.3,754.6,-1.8,24
2015-03-05,37.4,735.8,753.1,-1.5,29
2015-03-05,28.6,738.5,756.4,2,52
2015-03-05,27.6,737.6,755.5,0.4,61
2015-03-05,22.6,736.5,754.7,0,76
2015-03-05,23.6,736.5,754.6,-0.9,69
2015-03-05,37,739.1,756.5,0.6,26
2015-03-05,30.4,737.2,754.9,1.4,52
2015-03-06,27.6,736.4,754.3,1.4,70
2015-03-06,26.4,735,752.9,0.7,69
2015-03-06,28,734.3,752.1,-0.4,57
2015-03-06,31.4,736.3,753.9,-0.1,50
2015-03-06,31,735.9,753.5,-0.4,47
2015-03-06,31.4,734.9,752.5,-1,50
2015-03-06,29,735,752.7,0.1,57
2015-03-06,26.6,736.4,754.3,1.4,65
2015-03-07,39,732.1,749.2,-1.2,39
2015-03-07,37.2,733.3,750.5,-0.1,45
2015-03-07,31.8,733.4,750.9,0.7,61
2015-03-07,29.6,732.7,750.4,-0.5,69
2015-03-07,39,730.6,747.7,-1.5,38
2015-03-07,31.8,733.2,750.7,-0.3,59
2015-03-07,30,732.8,750.4,2.2,65
2015-03-07,29,732.7,750.4,-0.1,70
2015-03-08,27,734.2,752,0,89
2015-03-08,30.2,733.9,751.5,0.1,77
2015-03-08,32,733.8,751.3,1.4,70
2015-03-08,35.6,732.4,749.7,-1.4,52
2015-03-08,35.4,733.8,751.1,-1.1,52
2015-03-08,34,734.9,752.4,0.1,32
2015-03-08,29,734.8,752.5,0.6,78
2015-03-08,27.8,734.2,752,-1.1,84
2015-03-09,30,734.8,752.5,0.3,59
2015-03-09,28,735.2,753,0.4,63
2015-03-09,28.6,736.8,754.6,1.6,61
2015-03-09,33.8,737.4,754.9,0.6,46
2015-03-09,36,736.1,753.5,-1.3,41
2015-03-09,32,736.7,754.3,1.6,59
2015-03-09,29.6,737.6,755.4,0.9,71
2015-03-09,35.2,735.1,752.5,-1,45
2015-03-10,23.2,738.6,756.8,0,84
2015-03-10,0,0,758.8,0,0
2015-03-10,23.4,738.8,757,0,76
2015-03-10,35.8,737.6,755,-2.1,37
2015-03-10,33.8,737.1,754.6,-0.5,54
2015-03-10,33.2,739.7,757.3,0,50
2015-03-10,25.8,738.8,756.8,0.7,78
2015-03-10,28,738.1,756,1,66
2015-03-11,20.8,742.5,760.9,0.4,85
2015-03-11,22.6,742.1,760.4,1,79
2015-03-11,30,741.8,759.6,-2,55
2015-03-11,27.6,741.1,759.1,-0.7,63
2015-03-11,19.2,742.8,761.3,-0.6,88
2015-03-11,20.4,742.7,761.2,-0.1,87
2015-03-11,21.6,744,762.4,1.3,82
2015-03-11,29,743.8,761.8,-0.2,52
2015-03-12,13,745.4,764.4,1.4,93
2015-03-12,24.2,742.8,761,-2,53
2015-03-12,21.6,743.2,761.6,0.4,60
2015-03-12,18.2,743,761.6,-0.2,79
2015-03-12,12.2,744,763,0,95
2015-03-12,14,745,763.9,0.5,93
2015-03-12,15.6,742.8,761.6,-0.2,87
2015-03-12,21.2,744.8,763.3,-0.6,62
2015-03-13,19,742.9,761.5,0,81
2015-03-13,28.2,741.6,759.6,-2.1,48
2015-03-13,25.2,743.7,761.9,0.4,50
2015-03-13,25.2,741.9,760,0.3,58
2015-03-13,15.8,742.3,761.1,-0.7,94
2015-03-13,22,742.9,761.3,1,71
2015-03-13,16.8,743,761.7,-0.5,92
2015-03-13,18.6,743.3,761.9,1,81
2015-03-14,16.8,742.7,761.4,-0.2,90
2015-03-14,17.6,742.8,761.4,0.1,88
2015-03-14,20,743.7,762.2,0.9,78
2015-03-14,26,744.4,762.6,0.7,59
2015-03-14,25.4,742.7,760.9,-1.7,60
2015-03-14,23.2,741.6,759.9,-1.1,61
2015-03-14,20.8,743.2,761.6,-1.3,70
2015-03-14,21.4,744.5,762.9,2.9,77
2015-03-15,18,742.3,760.9,-0.9,84
2015-03-15,18.2,744.6,763.3,2.9,84
2015-03-15,19.2,743.9,762.5,-0.7,94
2015-03-15,19,742.6,761.2,-1.3,91
2015-03-15,17.6,741.2,759.8,-1.4,98
2015-03-15,17.4,742.6,761.3,1.4,96
2015-03-15,16,743.2,762,0.6,96
2015-03-15,18.4,741.7,760.3,-0.6,81
2015-03-16,24,744.1,762.4,-0.2,75
2015-03-16,16,743.2,762,0,98
2015-03-16,15.8,743.3,762.1,0.1,96
2015-03-16,16.6,745.3,764.1,2,90
2015-03-16,23.2,745.9,764.3,0.6,69
2015-03-16,26,744.3,762.4,-1.6,0
2015-03-16,22.2,744.4,762.8,0.3,81
2015-03-16,18.8,745.3,763.9,0.9,94
2015-03-17,19,742.9,761.5,0,84
2015-03-17,20.8,742.9,761.3,0.8,80
2015-03-17,25,742.1,760.3,-0.7,60
2015-03-17,26.6,742.8,760.9,-2.7,52
2015-03-17,25,745.5,763.7,0.1,58
2015-03-17,17,745.4,764.1,0.9,90
2015-03-17,15.8,744.5,763.3,-0.2,96
2015-03-17,17.6,744.7,763.4,-0.6,98
2015-03-18,15.6,741.2,759.9,-0.4,94
2015-03-18,16.8,742.1,760.8,0.9,86
2015-03-18,22.6,742.9,761.2,0.8,65
2015-03-18,25.4,741.1,759.2,-1.8,59
2015-03-18,25.2,740.7,758.8,-0.4,57
2015-03-18,21,741.6,760,0.9,75
2015-03-18,18.4,742.6,761.2,1,86
2015-03-18,16.8,741.6,760.3,-1.3,90
2015-03-19,20.6,742.7,761.1,0.7,76
2015-03-19,27,742,760,-0.4,47
2015-03-19,27.8,742.4,760.4,-1.6,44
2015-03-19,25.4,744,762.2,0.5,50
2015-03-19,18.6,743.5,762.1,1.8,81
2015-03-19,15,741.7,760.5,-0.3,96
2015-03-19,17.2,742,760.6,-0.6,88
2015-03-19,18,743.2,761.8,0.5,88
2015-03-20,16,742.4,761.1,-0.8,96
2015-03-20,15.6,742.1,760.9,-0.3,96
2015-03-20,26.8,744,762.1,0.4,52
2015-03-20,30.2,742.4,760.3,-1.6,38
2015-03-20,28.6,742,759.9,-0.4,45
2015-03-20,22.4,742.9,761.2,0.9,74
2015-03-20,19.2,743.2,761.8,0.3,91
2015-03-20,19,743.6,762.2,1.5,81
2015-03-21,23.4,743.1,761.4,0.7,81
2015-03-21,18,743,761.6,-0.2,96
2015-03-21,24.6,742.4,760.6,0.6,71
2015-03-21,30.6,741.8,759.6,-0.7,46
2015-03-21,31,742.5,760.3,-1.9,40
2015-03-21,29.2,744.4,762.4,-0.1,48
2015-03-21,21,744.5,763,1.3,80
2015-03-21,17,743.2,761.9,0,94
2015-03-22,22.2,742.1,760.4,-1,83
2015-03-22,22.6,740.4,758.7,-0.2,84
2015-03-22,31.6,740.6,758.3,-1.6,43
2015-03-22,30.2,740.3,758.1,-0.3,50
2015-03-22,19.6,741.6,760.1,-0.5,94
2015-03-22,28.6,742.2,760.1,0,50
2015-03-22,21.8,742.2,760.6,0.6,79
