State/City,Location,DATE,SO2,NO2,PM10,PM2.5,aqi,T,Po,P,Pa,U
Delhi,"Pritampura, Delhi",2014-01-01,4,40,154,0,100,13.6,746.8,765.8,-0.3,97
Delhi,"Nizamuddin, Delhi",2014-01-01,4,40,212,0,129,13.6,746.8,765.8,-0.3,97
Delhi,"Pritampura, Delhi",2014-01-06,4,41,232,0,139,26.2,735.2,753.1,2.6,72
Delhi,"Nizamuddin, Delhi",2014-01-06,4,40,190,0,118,26.2,735.2,753.1,2.6,72
Delhi,"Pritampura, Delhi",2014-01-09,4,44,402,0,268,0,744,751.3,0,0
Delhi,"Nizamuddin, Delhi",2014-01-09,4,67,379,0,235,0,744,751.3,0,0
Delhi,"Mayapuri Industrial Area, Delhi",2014-01-09,18,100,604,0,500,0,744,751.3,0,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-01-09,14,106,541,0,437,0,744,751.3,0,0
Delhi,"Pritampura, Delhi",2014-01-15,4,46,291,0,169,11.4,746,765.1,1.4,100
Delhi,"Nizamuddin, Delhi",2014-01-15,5,60,380,0,237,11.4,746,765.1,1.4,100
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-01-15,19,113,396,0,260,11.4,746,765.1,1.4,100
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-01-15,10,114,499,0,394,11.4,746,765.1,1.4,100
Delhi,"Pritampura, Delhi",2014-01-20,4,41,289,0,168,21.6,746.3,764.8,-2,56
Delhi,"Nizamuddin, Delhi",2014-01-20,4,44,222,0,134,21.6,746.3,764.8,-2,56
Delhi,"Pritampura, Delhi",2014-01-23,4,41,192,0,119,12.6,746.3,765.4,0.3,100
Delhi,"Nizamuddin, Delhi",2014-01-23,4,40,106,0,76,12.6,746.3,765.4,0.3,100
Delhi,"Mayapuri Industrial Area, Delhi",2014-01-23,4,84,250,0,148,12.6,746.3,765.4,0.3,100
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-01-23,2,63,167,0,107,12.6,746.3,765.4,0.3,100
Delhi,"Pritampura, Delhi",2014-01-28,4,37,280,0,163,23.4,742.9,761.2,-2.5,37
Delhi,"Nizamuddin, Delhi",2014-01-28,4,35,219,0,133,23.4,742.9,761.2,-2.5,37
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-01-28,6,60,368,0,220,23.4,742.9,761.2,-2.5,37
Delhi,"Pritampura, Delhi",2014-02-03,4,37,326,0,186,12.6,743.1,762.1,0,100
Delhi,"Nizamuddin, Delhi",2014-02-03,4,54,279,0,163,12.6,743.1,762.1,0,100
Delhi,"Pritampura, Delhi",2014-02-06,4,49,297,0,172,31.4,735.2,752.8,-0.4,34
Delhi,"Nizamuddin, Delhi",2014-02-06,5,50,192,0,119,31.4,735.2,752.8,-0.4,34
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-02-06,22,90,174,0,110,31.4,735.2,752.8,-0.4,34
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-02-06,18,97,143,0,97,31.4,735.2,752.8,-0.4,34
Delhi,"Pritampura, Delhi",2014-02-11,4,38,246,0,146,30.4,741.6,759.4,-2.1,28
Delhi,"Nizamuddin, Delhi",2014-02-11,4,50,312,0,179,30.4,741.6,759.4,-2.1,28
Delhi,"Mayapuri Industrial Area, Delhi",2014-02-11,9,92,273,0,160,30.4,741.6,759.4,-2.1,28
Delhi,"Pritampura, Delhi",2014-02-14,4,50,115,0,81,14.2,738.4,757.2,-0.8,93
Delhi,"Nizamuddin, Delhi",2014-02-14,4,27,194,0,120,14.2,738.4,757.2,-0.8,93
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-02-14,4,46,136,0,91,14.2,738.4,757.2,-0.8,93
Delhi,"Pritampura, Delhi",2014-02-19,4,49,263,0,155,10,744.1,763.3,-0.3,92
Delhi,"Nizamuddin, Delhi",2014-02-19,4,49,225,0,136,10,744.1,763.3,-0.3,92
Delhi,"Mayapuri Industrial Area, Delhi",2014-02-19,21,115,390,0,251,10,744.1,763.3,-0.3,92
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-02-19,13,111,258,0,152,10,744.1,763.3,-0.3,92
Delhi,"Pritampura, Delhi",2014-02-24,4,49,197,0,122,12.8,745.6,764.6,-0.6,96
Delhi,"Nizamuddin, Delhi",2014-02-24,4,39,236,0,141,12.8,745.6,764.6,-0.6,96
Delhi,"Pritampura, Delhi",2014-02-27,4,51,254,0,150,18.6,740.7,759.2,0.7,75
Delhi,"Nizamuddin, Delhi",2014-02-27,4,37,194,0,120,18.6,740.7,759.2,0.7,75
Delhi,"Pritampura, Delhi",2014-03-05,4,44,135,0,91,30,734.6,752.3,-0.3,44
Delhi,"Nizamuddin, Delhi",2014-03-05,4,28,171,0,109,30,734.6,752.3,-0.3,44
Delhi,"Mayapuri Industrial Area, Delhi",2014-03-05,5,68,149,0,98,30,734.6,752.3,-0.3,44
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-03-05,6,87,98,0,86,30,734.6,752.3,-0.3,44
Delhi,"Pritampura, Delhi",2014-03-10,4,41,129,0,88,28.4,739.7,757.6,1.6,61
Delhi,"Nizamuddin, Delhi",2014-03-10,4,29,52,0,48,28.4,739.7,757.6,1.6,61
Delhi,"Pritampura, Delhi",2014-03-13,4,45,167,0,107,16,743.5,762.3,0.4,81
Delhi,"Nizamuddin, Delhi",2014-03-13,4,34,147,0,97,16,743.5,762.3,0.4,81
Delhi,"Mayapuri Industrial Area, Delhi",2014-03-13,4,93,141,0,94,16,743.5,762.3,0.4,81
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-03-13,15,80,100,0,79,16,743.5,762.3,0.4,81
Delhi,"Pritampura, Delhi",2014-03-24,4,48,220,0,133,20.6,740.3,758.7,-0.4,89
Delhi,"Nizamuddin, Delhi",2014-03-24,4,33,106,0,76,20.6,740.3,758.7,-0.4,89
Delhi,"Pritampura, Delhi",2014-03-27,4,40,234,0,140,20.6,741.4,759.8,0.8,80
Delhi,"Nizamuddin, Delhi",2014-03-27,4,32,125,0,86,20.6,741.4,759.8,0.8,80
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-03-27,12,93,106,0,93,20.6,741.4,759.8,0.8,80
Delhi,"Pritampura, Delhi",2014-04-02,4,44,219,0,133,18,739.4,757.9,0.3,81
Delhi,"Nizamuddin, Delhi",2014-04-02,4,54,113,0,80,18,739.4,757.9,0.3,81
Delhi,"Mayapuri Industrial Area, Delhi",2014-04-02,2,85,219,0,133,18,739.4,757.9,0.3,81
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-04-02,7,85,128,0,87,18,739.4,757.9,0.3,81
Delhi,"Pritampura, Delhi",2014-04-07,4,42,130,0,88,31.6,730.2,747.7,-0.1,79
Delhi,"Nizamuddin, Delhi",2014-04-07,4,37,135,0,91,31.6,730.2,747.7,-0.1,79
Delhi,"Pritampura, Delhi",2014-04-15,4,42,334,0,190,26,738.8,756.8,0.6,69
Delhi,"Nizamuddin, Delhi",2014-04-15,4,48,151,0,99,26,738.8,756.8,0.6,69
Delhi,"Mayapuri Industrial Area, Delhi",2014-04-15,2,44,277,0,162,26,738.8,756.8,0.6,69
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-04-15,6,114,137,0,103,26,738.8,756.8,0.6,69
Delhi,"Pritampura, Delhi",2014-04-21,4,41,130,0,88,21.6,739.1,757.4,-0.4,77
Delhi,"Nizamuddin, Delhi",2014-04-21,4,41,152,0,99,21.6,739.1,757.4,-0.4,77
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-04-21,13,74,128,0,87,21.6,739.1,757.4,-0.4,77
Delhi,"Pritampura, Delhi",2014-04-24,4,50,163,0,105,25.4,737.1,755.1,1.1,59
Delhi,"Nizamuddin, Delhi",2014-04-24,4,59,194,0,120,25.4,737.1,755.1,1.1,59
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-04-24,12,109,164,0,105,25.4,737.1,755.1,1.1,59
Delhi,"Pritampura, Delhi",2014-04-29,4,44,137,0,92,27.4,734.7,752.5,0.1,51
Delhi,"Nizamuddin, Delhi",2014-04-29,4,44,106,0,76,27.4,734.7,752.5,0.1,51
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-04-29,6,117,239,0,143,27.4,734.7,752.5,0.1,51
Delhi,"Pritampura, Delhi",2014-05-05,4,45,257,0,152,30.6,735,752.6,0.6,49
Delhi,"Nizamuddin, Delhi",2014-05-05,4,37,156,0,101,30.6,735,752.6,0.6,49
Delhi,"Pritampura, Delhi",2014-05-08,4,39,210,0,128,28.2,730.1,747.8,-0.3,83
Delhi,"Nizamuddin, Delhi",2014-05-08,4,48,339,0,193,28.2,730.1,747.8,-0.3,83
Delhi,"Mayapuri Industrial Area, Delhi",2014-05-08,11,103,281,0,164,28.2,730.1,747.8,-0.3,83
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-05-08,2,96,211,0,129,28.2,730.1,747.8,-0.3,83
Delhi,"Pritampura, Delhi",2014-05-13,4,33,146,0,96,26.8,737.5,755.4,0.6,68
Delhi,"Nizamuddin, Delhi",2014-05-13,4,26,138,0,92,26.8,737.5,755.4,0.6,68
Delhi,"Mayapuri Industrial Area, Delhi",2014-05-13,2,67,106,0,76,26.8,737.5,755.4,0.6,68
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-05-13,2,53,77,0,62,26.8,737.5,755.4,0.6,68
Delhi,"Pritampura, Delhi",2014-05-19,4,36,146,0,96,37,736.6,753.9,-0.7,24
Delhi,"Nizamuddin, Delhi",2014-05-19,4,30,175,0,111,37,736.6,753.9,-0.7,24
Delhi,"Pritampura, Delhi",2014-05-22,4,43,109,0,78,32.8,731.3,748.7,0.2,42
Delhi,"Nizamuddin, Delhi",2014-05-22,4,30,138,0,92,32.8,731.3,748.7,0.2,42
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-05-22,5,77,180,0,113,32.8,731.3,748.7,0.2,42
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-05-22,13,103,182,0,114,32.8,731.3,748.7,0.2,42
Delhi,"Pritampura, Delhi",2014-05-27,4,36,206,0,126,29.4,735.2,752.9,0.5,68
Delhi,"Nizamuddin, Delhi",2014-05-27,4,29,175,0,111,29.4,735.2,752.9,0.5,68
Delhi,"Mayapuri Industrial Area, Delhi",2014-05-27,2,107,222,0,134,29.4,735.2,752.9,0.5,68
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-05-27,15,115,153,0,104,29.4,735.2,752.9,0.5,68
Delhi,"Pritampura, Delhi",2014-06-02,4,47,198,0,122,25.4,739.3,757.4,-2.7,49
Delhi,"Nizamuddin, Delhi",2014-06-02,4,27,137,0,92,25.4,739.3,757.4,-2.7,49
Delhi,"Pritampura, Delhi",2014-06-05,4,41,215,0,131,34.2,735.8,753.3,-1.9,48
Delhi,"Nizamuddin, Delhi",2014-06-05,4,27,132,0,89,34.2,735.8,753.3,-1.9,48
Delhi,"Mayapuri Industrial Area, Delhi",2014-06-05,2,63,217,0,132,34.2,735.8,753.3,-1.9,48
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-06-05,2,113,193,0,120,34.2,735.8,753.3,-1.9,48
Delhi,"Pritampura, Delhi",2014-06-10,4,32,221,0,134,26.4,740.1,758.1,-0.5,83
Delhi,"Nizamuddin, Delhi",2014-06-10,4,40,213,0,130,26.4,740.1,758.1,-0.5,83
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-06-10,3,31,268,0,157,26.4,740.1,758.1,-0.5,83
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-06-10,3,44,242,0,144,26.4,740.1,758.1,-0.5,83
Delhi,"Pritampura, Delhi",2014-06-13,4,34,138,0,92,30.2,730.4,748,0.3,61
Delhi,"Nizamuddin, Delhi",2014-06-13,4,35,145,0,96,30.2,730.4,748,0.3,61
Delhi,"Pritampura, Delhi",2014-06-18,4,39,203,0,125,31.2,728.1,745.6,-0.2,80
Delhi,"Nizamuddin, Delhi",2014-06-18,4,35,176,0,111,31.2,728.1,745.6,-0.2,80
Delhi,"Mayapuri Industrial Area, Delhi",2014-06-18,2,56,128,0,87,31.2,728.1,745.6,-0.2,80
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-06-18,2,60,71,0,59,31.2,728.1,745.6,-0.2,80
Delhi,"Pritampura, Delhi",2014-06-23,4,35,168,0,107,30.4,730.2,747.7,0.9,59
Delhi,"Nizamuddin, Delhi",2014-06-23,4,35,165,0,106,30.4,730.2,747.7,0.9,59
Delhi,"Pritampura, Delhi",2014-06-26,4,37,132,0,89,37.6,731.8,749,-0.8,43
Delhi,"Nizamuddin, Delhi",2014-06-26,4,43,157,0,102,37.6,731.8,749,-0.8,43
Delhi,"Mayapuri Industrial Area, Delhi",2014-06-26,3,47,226,0,136,37.6,731.8,749,-0.8,43
Delhi,"Pritampura, Delhi",2014-07-02,4,33,224,0,135,16.8,739.9,758.5,1.4,88
Delhi,"Nizamuddin, Delhi",2014-07-02,4,41,181,0,114,16.8,739.9,758.5,1.4,88
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-07-02,2,87,67,0,86,16.8,739.9,758.5,1.4,88
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-07-02,2,91,94,0,90,16.8,739.9,758.5,1.4,88
Delhi,"Pritampura, Delhi",2014-07-07,4,35,272,0,159,33,731.2,748.6,0.5,58
Delhi,"Nizamuddin, Delhi",2014-07-07,4,41,129,0,88,33,731.2,748.6,0.5,58
Delhi,"Pritampura, Delhi",2014-07-10,4,37,104,0,75,29.6,738.4,756.2,0.8,74
Delhi,"Nizamuddin, Delhi",2014-07-10,4,39,234,0,140,29.6,738.4,756.2,0.8,74
Delhi,"Mayapuri Industrial Area, Delhi",2014-07-10,2,80,335,0,191,29.6,738.4,756.2,0.8,74
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-07-10,2,65,168,0,107,29.6,738.4,756.2,0.8,74
Delhi,"Pritampura, Delhi",2014-07-15,4,37,124,0,85,31.2,730.5,748,1.1,71
Delhi,"Nizamuddin, Delhi",2014-07-15,4,36,162,0,104,31.2,730.5,748,1.1,71
Delhi,"Mayapuri Industrial Area, Delhi",2014-07-15,5,90,140,0,93,31.2,730.5,748,1.1,71
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-07-15,6,33,67,0,57,31.2,730.5,748,1.1,71
Delhi,"Pritampura, Delhi",2014-07-23,4,36,68,0,57,30,729.6,747.2,-0.7,83
Delhi,"Nizamuddin, Delhi",2014-07-23,4,30,85,0,66,30,729.6,747.2,-0.7,83
Delhi,"Mayapuri Industrial Area, Delhi",2014-07-23,2,49,114,0,80,30,729.6,747.2,-0.7,83
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-07-23,5,55,39,0,52,30,729.6,747.2,-0.7,83
Delhi,"Pritampura, Delhi",2014-07-28,4,38,129,0,88,29.6,733.5,751.2,-0.2,81
Delhi,"Nizamuddin, Delhi",2014-07-28,4,30,153,0,100,29.6,733.5,751.2,-0.2,81
Delhi,"Pritampura, Delhi",2014-08-04,4,42,111,0,79,26.6,739.3,757.3,1.1,43
Delhi,"Nizamuddin, Delhi",2014-08-04,4,47,96,0,71,26.6,739.3,757.3,1.1,43
Delhi,"Pritampura, Delhi",2014-08-07,4,38,154,0,100,33.4,731.7,749.1,1,50
Delhi,"Nizamuddin, Delhi",2014-08-07,4,39,134,0,90,33.4,731.7,749.1,1,50
Delhi,"Mayapuri Industrial Area, Delhi",2014-08-07,5,78,181,0,114,33.4,731.7,749.1,1,50
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-08-07,7,56,52,0,53,33.4,731.7,749.1,1,50
Delhi,"Pritampura, Delhi",2014-08-12,4,35,126,0,86,13.6,743.5,762.4,1,59
Delhi,"Nizamuddin, Delhi",2014-08-12,4,41,143,0,95,13.6,743.5,762.4,1,59
Delhi,"Mayapuri Industrial Area, Delhi",2014-08-12,2,39,97,0,72,13.6,743.5,762.4,1,59
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-08-12,2,34,35,0,32,13.6,743.5,762.4,1,59
Delhi,"Pritampura, Delhi",2014-08-19,4,34,146,0,96,33.2,734.7,752.2,0.1,56
Delhi,"Nizamuddin, Delhi",2014-08-19,4,46,217,0,132,33.2,734.7,752.2,0.1,56
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-08-19,2,99,140,0,99,33.2,734.7,752.2,0.1,56
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-08-19,2,92,129,0,91,33.2,734.7,752.2,0.1,56
Delhi,"Pritampura, Delhi",2014-08-22,4,36,177,0,112,37.2,732.9,750.1,-1.2,39
Delhi,"Nizamuddin, Delhi",2014-08-22,4,36,241,0,144,37.2,732.9,750.1,-1.2,39
Delhi,"Pritampura, Delhi",2014-08-27,4,32,134,0,90,31.4,734.4,752,0,57
Delhi,"Nizamuddin, Delhi",2014-08-27,4,43,165,0,106,31.4,734.4,752,0,57
Delhi,"Mayapuri Industrial Area, Delhi",2014-08-27,3,53,138,0,92,31.4,734.4,752,0,57
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-08-27,4,63,67,0,61,31.4,734.4,752,0,57
Delhi,"Pritampura, Delhi",2014-09-02,4,36,174,0,110,19,739.7,758.2,-1.4,42
Delhi,"Nizamuddin, Delhi",2014-09-02,4,32,71,0,59,19,739.7,758.2,-1.4,42
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-09-02,2,45,39,0,42,19,739.7,758.2,-1.4,42
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-09-02,2,44,29,0,42,19,739.7,758.2,-1.4,42
Delhi,"Pritampura, Delhi",2014-09-05,4,39,62,0,54,28,734.1,751.9,0.5,52
Delhi,"Nizamuddin, Delhi",2014-09-05,4,26,57,0,52,28,734.1,751.9,0.5,52
Delhi,"Pritampura, Delhi",2014-09-10,4,41,84,0,65,25,739.4,757.5,-1,65
Delhi,"Nizamuddin, Delhi",2014-09-10,4,33,87,0,67,25,739.4,757.5,-1,65
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2014-09-10,3,66,53,0,64,25,739.4,757.5,-1,65
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-09-10,3,85,61,0,84,25,739.4,757.5,-1,65
Delhi,"Pritampura, Delhi",2014-09-15,4,37,80,0,63,24.6,735.7,753.7,-0.5,85
Delhi,"Nizamuddin, Delhi",2014-09-15,4,34,77,0,62,24.6,735.7,753.7,-0.5,85
Delhi,"Pritampura, Delhi",2014-09-18,4,36,107,0,77,27.8,733.8,751.6,-0.5,84
Delhi,"Nizamuddin, Delhi",2014-09-18,4,29,90,0,68,27.8,733.8,751.6,-0.5,84
Delhi,"Mayapuri Industrial Area, Delhi",2014-09-18,2,56,169,0,108,27.8,733.8,751.6,-0.5,84
Delhi,"Pritampura, Delhi",2014-09-23,4,38,92,0,69,32.8,736.3,753.9,0,43
Delhi,"Nizamuddin, Delhi",2014-09-23,4,37,143,0,95,32.8,736.3,753.9,0,43
Delhi,"Mayapuri Industrial Area, Delhi",2014-09-23,2,81,240,0,143,32.8,736.3,753.9,0,43
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2014-09-23,2,73,97,0,72,32.8,736.3,753.9,0,43
Delhi,"Pritampura, Delhi",2014-09-26,4,35,101,0,74,26.6,738,756,-0.4,80
Delhi,"Nizamuddin, Delhi",2014-09-26,4,40,121,0,84,26.6,738,756,-0.4,80
Delhi,"Pritampura, Delhi",2014-10-07,4,32,150,0,98,38.6,731.6,748.7,-0.1,36
Delhi,"Nizamuddin, Delhi",2014-10-07,4,44,141,0,94,38.6,731.6,748.7,-0.1,36
